campaign_fact_id,date,campaign_key,product_key,channel_key,region_key,spend,leads_generated,impressions
3557,2022-06-19,40,7,600,403,61.16,6,332
3563,2022-06-16,43,14,603,403,119.56,42,3832
3571,2022-06-22,58,15,603,401,169.96,48,3252
3573,2022-06-12,11,2,600,400,173.63,16,253
3575,2022-06-10,28,8,600,402,178.26,16,338
3579,2022-06-24,99,11,602,400,112.18,37,8418
3585,2022-06-27,93,8,602,401,178.37,21,6409
3608,2022-06-15,57,10,603,402,84.81,49,9412
3618,2022-06-23,72,9,600,402,65.69,17,155
3620,2022-06-04,3,2,600,402,136.85,8,145
3630,2022-06-11,51,11,602,400,126.41,20,8930
3636,2022-06-12,79,10,603,401,101.89,14,5134
3637,2022-06-08,17,11,600,401,187.99,11,232
3646,2022-06-15,52,11,600,403,72.7,7,174
3660,2022-06-21,48,1,604,400,63.42,18,9190
3672,2022-06-02,55,12,600,402,179.61,11,309
3677,2022-06-05,24,5,600,401,86.07,20,345
3679,2022-06-13,4,8,602,402,72.61,45,5310
3686,2022-06-21,31,6,600,403,61.04,16,320
3692,2022-06-23,33,13,600,403,171.0,9,248
3694,2022-06-20,87,4,600,403,123.44,7,180
3700,2022-06-02,72,2,604,401,125.99,28,9878
3704,2022-06-23,18,14,600,400,71.99,23,250
3707,2022-06-14,94,7,600,403,108.47,7,348
3711,2022-06-14,77,14,600,402,52.92,7,298
3722,2022-06-14,63,11,603,403,168.34,23,8128
3736,2022-07-24,66,7,604,403,107.17,51,3831
3747,2022-07-24,19,9,602,401,118.51,39,3668
3756,2022-07-16,1,11,603,403,97.11,34,9398
3767,2022-07-25,27,13,602,400,178.53,54,4181
3777,2022-07-02,74,4,602,400,111.12,48,4711
3783,2022-07-28,73,10,604,403,112.67,52,2312
3787,2022-07-20,46,2,602,403,62.79,51,2881
3793,2022-07-20,64,6,600,402,145.49,10,273
3795,2022-07-18,18,1,602,403,173.33,37,2334
3796,2022-07-24,70,2,604,400,171.29,17,4248
3806,2022-07-15,16,11,603,402,53.95,37,6429
3808,2022-07-07,7,8,600,403,172.75,13,318
3812,2022-07-02,59,13,600,401,101.72,18,145
3813,2022-07-11,38,2,600,402,104.43,5,332
3820,2022-07-08,25,15,600,403,163.85,14,133
3821,2022-07-06,82,14,600,401,146.77,14,198
3837,2022-07-28,64,12,600,401,106.53,19,341
3839,2022-07-18,41,13,602,401,171.94,44,724
3841,2022-07-12,33,9,603,401,148.55,15,2519
3849,2022-07-16,11,8,602,402,81.04,31,2773
3852,2022-07-15,86,14,600,401,118.84,9,136
3859,2022-07-21,43,15,604,401,178.32,35,564
3860,2022-07-27,7,9,602,402,160.65,26,5912
3870,2022-07-14,28,5,600,402,66.51,19,156
3873,2022-07-05,39,14,602,401,61.2,22,4476
3878,2022-07-13,57,8,603,403,53.68,40,5982
3894,2022-07-21,41,6,600,401,68.63,21,329
3900,2022-07-03,91,2,604,402,178.3,25,9158
3904,2022-07-20,43,1,602,401,184.31,49,9364
3911,2022-07-18,98,15,600,403,119.11,12,289
3915,2022-07-15,27,15,600,402,151.38,16,132
3923,2022-07-11,80,13,600,401,108.76,14,279
3924,2022-07-07,94,11,603,401,100.6,21,8473
3948,2022-07-22,24,14,604,402,103.79,53,5950
3994,2022-07-20,97,15,603,400,188.8,46,5100
4014,2022-07-15,21,5,604,401,102.57,54,809
4017,2022-07-23,1,1,600,401,83.54,6,192
4019,2022-07-19,75,2,603,400,83.13,18,2452
4029,2022-07-26,4,1,600,400,128.36,21,156
4030,2022-07-26,76,11,604,401,154.13,44,4982
4040,2022-07-04,6,13,602,402,85.59,53,1367
4042,2022-07-10,35,15,604,400,50.64,41,7816
4050,2022-07-25,21,6,600,402,145.41,21,207
4056,2022-07-21,48,7,600,403,132.29,23,196
4058,2022-07-14,57,9,603,402,136.23,20,2885
4063,2022-07-04,63,15,600,402,51.37,5,318
4064,2022-07-14,8,13,604,403,154.02,42,3600
4072,2022-07-12,22,11,600,401,148.17,8,178
4075,2022-07-21,77,5,600,403,154.34,23,267
4094,2022-07-17,31,1,603,400,116.12,20,3768
4108,2022-07-27,44,9,600,403,76.96,12,239
4110,2022-07-15,83,15,600,400,154.03,6,125
4121,2022-07-05,29,5,602,400,59.74,49,9096
4127,2022-07-02,74,9,600,400,98.8,18,139
4129,2022-07-16,40,6,600,401,151.77,18,360
4131,2022-07-26,78,13,600,402,59.58,21,180
4139,2022-07-10,96,4,600,403,118.83,21,297
4162,2022-07-14,51,4,600,403,109.98,15,244
4164,2022-07-13,67,2,602,400,116.42,37,7515
4186,2022-07-20,48,4,602,402,52.97,38,1543
4203,2022-07-21,57,4,604,400,91.63,40,4637
4224,2022-07-05,19,5,602,402,81.11,36,4127
4240,2022-07-07,32,4,600,403,97.14,13,156
4244,2022-07-26,58,15,603,403,136.17,27,1016
4245,2022-07-26,64,3,603,402,115.11,48,5705
4252,2022-07-10,10,3,604,401,94.42,49,4784
4255,2022-07-28,87,8,600,400,129.16,21,159
4277,2022-07-27,33,5,603,401,116.7,42,103
4280,2022-07-29,42,8,604,403,91.51,54,5063
4281,2022-07-07,33,5,602,403,120.01,38,8957
4282,2022-07-21,49,13,603,401,169.3,42,887
4284,2022-07-09,3,4,602,401,153.24,25,7814
4295,2022-07-27,45,13,602,402,178.12,18,7092
4305,2022-07-24,48,11,600,401,85.78,10,288
4319,2022-07-22,11,11,600,401,82.41,14,219
4330,2022-07-26,14,12,603,402,77.85,18,1134
4342,2022-07-15,46,2,602,400,166.99,54,2711
4345,2022-07-27,99,10,602,400,87.81,17,6050
4356,2022-07-21,19,3,600,403,183.23,13,226
4372,2022-07-03,30,12,600,403,93.59,15,196
4374,2022-07-27,59,8,604,401,159.28,51,3888
4376,2022-07-13,22,2,604,401,120.98,14,9686
4382,2022-07-12,25,3,600,403,156.9,18,132
4399,2022-07-24,46,13,600,401,90.31,20,217
4403,2022-07-03,53,14,600,401,156.28,13,228
4410,2022-07-23,76,8,603,403,156.92,25,576
4437,2022-07-05,10,8,602,401,98.82,49,502
4443,2022-07-11,92,4,604,400,51.34,36,878
4448,2022-07-19,1,15,600,403,100.66,12,338
4464,2022-07-21,41,8,600,403,50.19,22,312
4478,2022-07-10,41,6,603,400,163.17,54,3168
4489,2022-07-27,54,8,602,400,169.37,17,381
4492,2022-07-18,19,7,602,402,99.47,17,3974
4498,2022-07-18,16,4,600,402,97.32,21,323
4504,2022-07-06,70,6,603,400,73.51,31,1954
4509,2022-07-14,40,11,603,402,182.52,32,2282
4515,2022-07-27,21,11,600,400,116.07,19,279
4523,2022-07-14,29,13,600,402,106.01,20,334
4527,2022-07-18,3,4,603,403,78.29,35,2161
4541,2022-07-17,97,3,603,401,111.12,27,6164
4544,2022-07-06,50,1,600,403,121.27,6,158
4545,2022-07-08,97,6,602,401,183.87,47,5544
4556,2022-07-02,34,12,600,401,146.75,17,194
4561,2022-07-07,64,14,604,400,82.49,54,3420
4564,2022-07-10,91,2,600,402,183.23,23,294
4573,2022-07-08,45,3,603,403,151.31,22,9796
4587,2022-07-05,37,10,602,401,159.21,15,8064
4596,2022-07-26,49,12,602,401,172.72,33,494
4597,2022-07-24,2,8,600,401,97.19,17,306
4604,2022-07-11,4,12,604,402,184.44,39,5355
4605,2022-07-26,65,9,600,402,185.34,17,266
4606,2022-07-23,38,9,600,402,146.55,7,304
4607,2022-07-08,32,6,604,402,180.24,54,8245
4610,2022-07-01,58,1,600,401,103.48,16,120
4623,2022-07-25,9,15,600,403,53.48,21,281
4643,2022-07-01,78,9,600,402,165.83,22,134
4646,2022-07-24,39,10,600,402,92.08,12,146
4650,2022-07-29,63,7,600,400,175.22,19,191
4656,2022-07-02,93,12,600,400,82.83,8,212
4669,2022-07-17,12,1,600,403,183.09,8,318
4670,2022-07-14,15,3,603,401,181.18,45,9683
4673,2022-07-17,31,9,603,401,90.28,39,4891
4675,2022-07-19,11,2,600,401,119.46,19,212
4688,2022-07-07,73,8,603,402,116.39,48,9527
4695,2022-07-18,39,2,600,403,58.76,23,318
4700,2022-07-03,96,11,604,400,130.11,18,530
4701,2022-07-10,79,2,600,402,126.91,23,245
4710,2022-07-24,79,6,600,401,88.01,12,295
4721,2022-07-11,47,13,600,402,99.07,23,207
4732,2022-07-11,46,2,602,403,159.44,23,7222
4740,2022-07-23,27,12,603,401,111.64,17,9919
4745,2022-07-02,27,7,604,403,62.06,20,1707
4751,2022-07-02,1,6,602,403,70.33,35,4022
4752,2022-07-04,13,2,600,401,114.08,9,229
4756,2022-07-03,10,15,600,403,121.29,10,285
4771,2022-07-21,74,3,600,400,177.62,18,333
4772,2022-07-15,89,9,602,402,61.19,54,5247
4783,2022-07-20,63,9,603,402,165.48,12,4068
4793,2022-07-06,7,13,600,403,112.42,13,165
4796,2022-07-26,93,11,602,403,177.1,44,9616
4797,2022-07-03,24,6,604,400,123.12,40,1270
4820,2022-07-16,46,14,600,403,94.72,11,344
4825,2022-07-06,49,1,604,403,58.17,29,8310
4829,2022-07-08,27,15,604,400,144.17,18,5617
4830,2022-07-08,48,15,600,400,183.85,5,273
4833,2022-07-08,81,1,600,403,161.98,11,269
4842,2022-07-18,49,4,602,402,182.8,22,2518
4845,2022-07-29,26,3,600,402,55.66,17,293
4846,2022-07-19,87,9,602,401,159.18,24,4598
4854,2022-07-12,88,1,600,400,110.47,22,262
4865,2022-08-08,40,10,603,401,62.04,23,293
4872,2022-08-05,81,5,600,402,141.51,21,242
4882,2022-08-04,86,6,602,401,137.68,46,2344
4883,2022-08-06,95,2,604,403,176.63,29,4709
4897,2022-08-01,43,2,600,401,62.18,23,127
4912,2022-08-29,79,6,600,402,186.7,23,181
4918,2022-08-24,82,11,600,400,59.61,14,126
4923,2022-08-12,4,1,600,403,140.56,15,327
4924,2022-08-04,76,3,604,403,142.84,19,9655
4944,2022-08-24,24,5,604,402,74.74,20,5792
4946,2022-08-16,38,4,600,402,183.27,15,122
4955,2022-08-09,61,14,602,401,97.87,35,3958
4957,2022-08-27,54,12,600,400,176.97,19,225
4959,2022-08-17,4,3,602,401,139.73,47,6405
4972,2022-08-07,11,2,600,403,97.85,10,260
4977,2022-08-15,50,15,602,402,170.72,13,9858
4980,2022-08-11,71,3,600,403,94.55,7,174
4981,2022-08-18,96,11,602,402,88.01,13,1483
5000,2022-08-24,51,15,600,400,127.53,21,170
5011,2022-08-05,82,9,602,400,134.84,28,5296
5014,2022-08-25,33,14,600,401,129.73,5,156
5021,2022-08-20,27,12,604,403,139.74,47,3605
5030,2022-08-16,49,8,602,400,68.45,20,2485
5031,2022-08-15,50,4,600,403,168.8,5,212
5032,2022-08-19,61,5,600,402,95.52,21,301
5034,2022-08-14,17,9,600,400,63.35,10,326
5042,2022-08-09,77,4,602,400,184.59,53,4078
5051,2022-08-02,62,14,600,400,182.54,21,278
5057,2022-08-25,77,11,602,400,184.87,36,838
5066,2022-08-27,29,9,602,401,76.41,53,7232
5068,2022-08-05,65,12,603,401,72.64,13,8383
5080,2022-08-24,25,2,600,401,142.18,17,215
5090,2022-08-20,83,13,600,403,67.43,10,198
5093,2022-08-07,38,15,600,400,67.78,7,281
5097,2022-08-03,62,7,602,403,123.94,28,3975
5101,2022-08-26,77,1,602,400,140.74,37,9807
5109,2022-08-08,54,2,602,403,127.1,12,3480
5112,2022-08-23,65,10,603,401,160.98,32,8526
5131,2022-08-12,63,5,600,403,59.14,15,359
5153,2022-08-08,31,1,600,403,164.16,23,156
5159,2022-08-05,30,11,600,402,163.22,23,285
5171,2022-08-27,48,11,600,403,133.54,7,230
5172,2022-08-05,56,8,600,403,163.06,21,133
5187,2022-08-10,31,3,602,403,77.18,40,6457
5203,2022-08-10,88,7,603,402,70.35,38,2723
5210,2022-08-14,82,3,602,402,133.69,16,2019
5211,2022-08-17,48,7,600,403,182.91,16,312
5228,2022-08-21,49,3,600,401,70.72,14,150
5231,2022-08-24,91,6,602,400,139.47,24,9302
5243,2022-08-24,79,5,602,402,145.99,22,6318
5246,2022-08-04,39,4,600,402,164.27,15,129
5251,2022-08-18,76,10,600,401,165.67,8,213
5254,2022-08-20,71,10,604,401,157.09,31,2422
5258,2022-08-01,78,7,600,403,79.42,16,127
5274,2022-08-05,68,12,604,400,136.04,21,9217
5279,2022-08-26,85,12,603,400,74.5,23,1280
5282,2022-08-18,58,8,604,403,124.74,31,7442
5290,2022-08-09,25,4,602,403,160.08,41,8010
5313,2022-08-21,61,14,600,400,177.01,5,175
5322,2022-08-11,25,7,600,403,102.83,7,253
5326,2022-08-15,50,3,602,400,81.12,48,2705
5337,2022-08-18,9,1,600,403,171.63,10,320
5338,2022-08-22,64,15,602,401,55.69,40,3706
5341,2022-08-03,28,14,600,401,62.22,9,156
5352,2022-08-11,55,7,600,402,157.84,18,348
5353,2022-08-13,4,8,600,400,74.75,13,178
5371,2022-08-03,8,11,604,401,64.95,23,7443
5372,2022-08-08,11,14,603,401,108.51,26,536
5373,2022-08-14,65,6,600,403,101.84,8,162
5380,2022-08-29,20,2,600,403,99.69,17,304
5381,2022-08-21,98,14,600,400,189.81,15,158
5382,2022-08-02,26,1,604,400,58.67,32,8010
5385,2022-08-18,50,4,603,401,114.59,52,5101
5395,2022-08-26,87,4,602,403,102.67,45,6158
5399,2022-08-22,69,13,604,401,92.33,26,2750
5419,2022-08-27,36,12,602,402,153.25,50,8322
5426,2022-08-26,33,14,600,402,165.11,22,221
5428,2022-08-29,28,11,600,401,113.28,22,358
5429,2022-08-17,22,14,600,400,111.3,5,205
5439,2022-08-20,53,8,603,401,78.39,22,3089
5444,2022-08-23,63,7,600,403,95.15,14,277
5450,2022-08-12,26,2,600,403,69.79,9,264
5457,2022-08-15,63,4,600,403,163.23,7,166
5464,2022-08-06,85,15,600,402,86.76,17,338
5471,2022-08-05,71,3,602,401,132.61,55,7517
5472,2022-08-29,36,15,602,402,51.93,27,5166
5487,2022-08-29,47,14,600,403,170.82,6,188
5489,2022-08-29,29,11,600,402,109.78,23,224
5495,2022-08-10,56,6,600,401,170.64,18,339
5498,2022-08-17,57,14,600,402,105.39,5,311
5499,2022-08-21,30,9,603,400,170.17,14,212
5522,2022-08-07,85,12,600,402,101.94,17,352
5528,2022-08-12,28,12,602,401,55.23,38,2517
5536,2022-08-02,44,8,600,401,144.7,8,221
5539,2022-08-13,67,12,604,402,65.49,49,1791
5540,2022-08-17,81,2,600,403,62.29,7,345
5547,2022-08-03,77,10,604,401,119.74,48,499
5551,2022-08-24,61,12,600,403,136.28,19,228
5566,2022-08-17,6,4,604,403,60.28,17,2997
5569,2022-08-03,21,1,600,403,156.38,19,262
5577,2022-08-24,56,6,600,403,156.72,15,179
5581,2022-08-04,12,1,600,400,84.89,12,280
5590,2022-08-21,23,14,600,403,117.79,15,291
5597,2022-08-03,71,13,600,402,59.37,19,130
5601,2022-08-17,81,9,600,400,153.7,10,229
5604,2022-08-03,100,4,600,403,181.88,18,193
5605,2022-08-17,6,3,600,401,53.31,17,313
5606,2022-08-28,49,13,600,403,74.81,5,293
5608,2022-08-25,98,9,600,403,173.72,11,128
5626,2022-08-26,59,9,604,400,110.79,12,2583
5629,2022-08-24,48,4,600,400,168.34,11,317
5639,2022-08-24,9,2,603,403,96.56,30,5449
5642,2022-08-11,16,8,600,403,174.0,10,131
5655,2022-08-08,82,15,603,401,78.3,53,4969
5659,2022-08-13,90,13,602,402,175.52,41,6872
5660,2022-08-22,68,13,603,403,185.32,46,1653
5666,2022-08-20,32,12,600,403,80.56,8,165
5674,2022-08-16,69,3,602,402,123.07,40,9232
5676,2022-08-06,65,7,602,403,113.84,30,7952
5702,2022-08-29,64,15,603,402,160.0,43,4986
5704,2022-08-03,55,8,604,400,152.24,38,9356
5706,2022-08-19,25,2,600,400,84.9,21,134
5708,2022-08-27,86,8,602,401,176.67,39,1007
5733,2022-08-24,36,11,600,402,82.04,10,359
5734,2022-08-13,71,15,603,401,148.53,32,157
5741,2022-08-01,17,12,603,400,60.52,15,7376
5743,2022-08-24,48,4,602,401,111.0,38,6651
5744,2022-08-25,27,2,604,400,171.79,54,7312
5759,2022-08-29,9,7,600,402,120.25,17,121
5762,2022-08-28,37,15,603,400,58.23,27,8214
5771,2022-08-27,26,9,600,403,102.18,20,126
5780,2022-08-05,5,8,603,401,128.55,36,347
5781,2022-08-11,79,3,600,400,84.37,7,227
5785,2022-08-24,69,7,603,403,186.75,52,3562
5788,2022-08-11,48,2,603,402,57.59,25,2466
5817,2022-08-08,47,6,603,400,100.22,30,4992
5821,2022-08-29,47,3,600,403,181.27,8,237
5826,2022-08-02,68,9,600,401,133.83,22,291
5829,2022-08-20,66,14,604,401,133.7,26,8915
5831,2022-08-17,20,9,603,401,135.17,43,6928
5835,2022-08-06,12,14,600,401,51.55,6,225
5852,2022-08-19,90,3,604,401,88.92,14,5065
5857,2022-08-10,37,13,600,401,104.52,19,134
5870,2022-08-01,16,7,600,401,88.54,11,327
5889,2022-08-26,71,13,604,401,108.67,39,5321
5890,2022-08-05,8,1,600,401,180.75,14,286
5895,2022-08-23,7,15,600,400,93.83,21,265
5903,2022-08-25,53,9,602,401,97.62,44,1198
5909,2022-08-13,84,7,600,401,179.11,9,346
5917,2022-08-26,8,7,600,402,156.0,20,238
5918,2022-08-25,79,9,600,400,107.58,9,268
5933,2022-08-09,34,11,600,401,136.9,21,279
5935,2022-08-16,45,1,604,402,54.68,24,9543
5937,2022-08-08,97,10,603,401,147.86,55,7782
5944,2022-08-07,56,15,600,403,151.65,23,304
5954,2022-08-05,75,12,600,402,174.97,16,154
5957,2022-08-25,86,6,603,402,188.23,14,1950
5959,2022-08-09,78,2,600,403,76.37,11,186
5971,2022-08-21,25,13,603,400,57.94,22,4218
5987,2022-08-24,36,3,600,403,94.22,20,138
5988,2022-08-27,60,9,600,402,58.48,15,187
5991,2022-08-16,82,3,600,401,189.07,8,161
6007,2022-09-11,37,9,600,401,116.45,19,351
6014,2022-09-23,11,10,602,401,135.12,32,6485
6015,2022-09-17,72,12,603,401,116.95,36,4505
6034,2022-09-03,37,12,602,401,91.38,49,7405
6036,2022-09-06,100,6,600,400,72.95,6,168
6049,2022-09-06,13,4,602,400,145.78,30,290
6069,2022-09-22,59,6,600,400,189.82,5,177
6070,2022-09-03,53,15,602,400,148.13,48,3172
6091,2022-09-02,76,14,603,402,97.17,15,4276
6100,2022-09-06,12,4,604,403,174.68,26,4250
6102,2022-09-19,76,15,600,403,75.24,14,127
6115,2022-09-18,42,8,600,400,153.07,10,166
6117,2022-09-06,83,11,600,401,175.41,19,174
6122,2022-09-23,9,11,603,402,103.81,55,6401
6124,2022-09-25,24,2,600,400,85.03,9,309
6133,2022-09-27,16,11,602,400,143.63,20,4007
6139,2022-09-22,54,13,602,400,172.93,39,2897
6143,2022-09-15,29,3,600,402,111.04,15,263
6163,2022-09-02,41,11,604,400,143.98,54,4754
6164,2022-09-29,96,6,600,402,188.23,11,223
6167,2022-09-21,90,12,604,400,180.75,30,8150
6181,2022-09-03,63,6,602,400,165.53,19,7033
6183,2022-09-12,39,13,604,403,108.83,30,5324
6194,2022-09-21,15,11,602,402,109.18,25,3376
6197,2022-09-12,76,11,602,402,188.07,53,5595
6201,2022-09-25,30,3,600,403,116.84,9,261
6202,2022-09-09,52,8,600,400,125.17,17,155
6207,2022-09-21,43,7,603,403,115.02,17,7278
6222,2022-09-09,23,10,600,403,128.43,5,312
6230,2022-09-22,58,8,604,402,104.98,15,6352
6233,2022-09-23,44,7,600,402,52.36,6,309
6236,2022-09-01,74,7,600,401,140.2,14,315
6239,2022-09-26,72,3,602,402,150.05,37,1832
6240,2022-09-25,87,3,602,402,69.44,43,7626
6256,2022-09-21,12,6,604,400,140.84,45,7986
6270,2022-09-10,94,6,600,400,176.03,11,168
6283,2022-09-07,22,2,603,401,151.82,29,4557
6301,2022-09-14,66,6,600,401,163.19,14,192
6309,2022-09-02,21,3,603,400,90.57,55,3893
6312,2022-09-26,9,15,600,400,165.78,9,185
6321,2022-09-11,18,3,604,403,67.55,50,4437
6322,2022-09-27,61,8,602,400,60.17,37,6187
6328,2022-09-02,35,12,600,403,77.87,10,129
6329,2022-09-25,79,10,600,400,52.8,16,144
6333,2022-09-25,63,8,600,400,110.46,8,173
6342,2022-09-13,29,14,600,403,55.18,18,214
6347,2022-09-18,58,2,604,401,97.47,39,9963
6350,2022-09-07,11,3,604,403,132.95,20,7038
6351,2022-09-15,39,7,603,402,155.87,13,8292
6370,2022-09-25,28,10,604,402,176.71,35,2024
6401,2022-09-26,8,14,602,402,143.32,34,189
6405,2022-09-18,71,1,603,402,75.19,53,1070
6414,2022-09-21,39,15,600,403,59.63,9,260
6416,2022-09-28,29,7,602,400,134.05,44,5158
6421,2022-09-12,21,14,604,400,61.28,30,4891
6463,2022-09-21,18,9,600,400,65.49,17,208
6464,2022-09-27,74,8,603,401,62.33,29,5732
6468,2022-09-27,10,11,604,403,64.95,53,9786
6469,2022-09-24,90,14,600,400,163.43,14,130
6471,2022-09-24,65,5,603,401,61.96,42,7062
6478,2022-09-04,72,2,600,400,146.49,7,175
6481,2022-09-27,25,5,600,402,68.49,22,326
6484,2022-09-27,84,4,603,401,72.21,14,8730
6492,2022-09-07,36,9,603,402,102.03,32,8784
6499,2022-09-11,25,6,603,402,175.9,43,891
6501,2022-09-09,100,11,602,402,73.3,40,6710
6507,2022-09-29,36,2,600,403,183.2,16,357
6531,2022-10-10,22,11,600,403,186.23,5,243
6546,2022-10-08,39,10,600,402,104.83,18,182
6550,2022-10-29,67,3,603,402,179.63,17,4070
6554,2022-10-03,17,6,600,402,77.96,9,310
6556,2022-10-24,76,11,600,400,74.79,13,181
6558,2022-10-15,38,3,600,400,56.54,7,346
6564,2022-10-10,65,4,600,401,71.39,21,211
6565,2022-10-13,46,4,600,401,62.32,18,333
6566,2022-10-26,73,6,603,402,96.8,17,9580
6583,2022-10-10,35,15,600,402,160.19,23,349
6591,2022-10-24,51,1,600,402,129.9,18,268
6596,2022-10-23,39,14,603,400,129.51,42,530
6599,2022-10-16,8,4,604,401,162.6,32,1549
6600,2022-10-25,59,4,602,402,119.9,13,2528
6603,2022-10-01,18,5,600,400,175.18,13,239
6606,2022-10-03,11,6,602,402,187.6,24,6308
6615,2022-10-08,59,6,603,400,77.02,46,9916
6620,2022-10-03,26,7,603,400,169.4,39,8893
6625,2022-10-04,88,3,600,400,129.6,9,201
6632,2022-10-23,72,12,604,400,127.33,40,1586
6639,2022-10-08,36,10,604,402,155.62,27,7031
6646,2022-10-13,48,10,600,401,181.56,11,302
6649,2022-10-03,3,10,603,403,57.66,49,3548
6650,2022-10-11,12,7,602,403,102.94,44,9992
6652,2022-10-03,29,11,602,400,185.06,30,2502
6663,2022-10-15,98,5,600,401,136.06,7,231
6670,2022-10-23,25,7,600,401,171.79,6,346
6671,2022-10-27,49,2,603,401,64.88,47,9600
6674,2022-10-16,75,2,600,403,161.86,11,352
6675,2022-10-16,64,11,600,403,68.13,15,340
6679,2022-10-17,56,10,603,402,173.72,29,7426
6681,2022-10-13,30,6,602,402,157.35,39,5975
6684,2022-10-04,69,8,603,403,152.62,43,3838
6685,2022-10-16,99,7,600,401,121.12,7,276
6691,2022-10-06,38,1,604,403,190.47,24,5717
6693,2022-10-27,34,2,602,402,97.1,21,4221
6696,2022-10-19,18,10,600,400,185.72,17,140
6697,2022-10-24,63,2,602,401,166.63,25,7964
6704,2022-10-25,83,4,604,401,166.32,36,4297
6706,2022-10-28,58,4,600,400,107.85,14,232
6708,2022-10-25,22,15,600,400,133.35,10,311
6723,2022-10-04,44,14,603,401,140.81,52,7622
6729,2022-10-27,36,11,602,402,57.03,32,7646
6730,2022-10-18,97,12,600,403,68.19,9,216
6734,2022-10-26,96,2,602,400,102.01,45,9288
6737,2022-10-01,4,15,603,401,173.8,31,1749
6748,2022-10-21,17,6,603,403,146.75,24,1472
6749,2022-10-04,95,5,602,400,123.4,12,9651
6784,2022-10-17,13,8,602,403,150.01,19,8793
6789,2022-10-20,60,13,600,400,62.27,5,206
6796,2022-10-21,44,12,600,402,88.38,11,271
6799,2022-10-11,80,4,600,400,140.56,13,271
6800,2022-10-09,99,3,604,401,99.4,20,515
6820,2022-10-02,53,9,600,402,66.25,22,347
6834,2022-10-12,90,14,603,400,92.97,24,2186
6837,2022-10-20,40,1,600,401,176.52,21,305
6840,2022-10-05,23,8,604,400,113.96,30,7963
6849,2022-10-17,63,13,600,401,71.97,20,183
6857,2022-10-13,86,13,600,401,52.86,16,230
6870,2022-10-19,94,1,600,400,124.59,5,223
6887,2022-10-16,27,15,603,403,70.34,51,8662
6889,2022-10-17,57,15,600,403,137.73,12,187
6891,2022-10-21,24,7,603,400,129.14,37,820
6893,2022-10-11,96,4,604,402,111.16,41,2707
6899,2022-10-16,39,5,602,403,182.05,14,902
6903,2022-10-17,87,10,604,400,56.71,51,8554
6921,2022-10-07,82,8,602,402,174.83,30,1834
6923,2022-10-25,60,15,600,401,97.47,23,300
6929,2022-10-23,7,15,603,403,50.23,13,748
6938,2022-10-21,92,10,603,403,171.53,21,8808
6941,2022-10-28,65,12,600,401,102.23,20,287
6946,2022-10-14,100,14,600,403,63.8,6,265
6953,2022-10-16,23,7,604,401,102.04,51,4203
6956,2022-10-02,57,4,600,403,145.05,12,272
6968,2022-10-09,52,11,603,402,62.74,12,4076
6980,2022-10-29,27,5,602,403,72.41,38,7166
6982,2022-10-27,57,11,603,401,107.49,15,356
6987,2022-10-20,13,3,604,402,99.54,19,675
6996,2022-10-25,10,4,604,402,134.32,49,7392
7002,2022-10-23,95,4,600,400,90.18,17,238
7005,2022-10-14,97,2,600,400,80.64,23,158
7012,2022-10-29,1,9,603,403,57.92,21,2047
7013,2022-10-16,46,14,600,400,83.08,14,352
7017,2022-10-02,77,2,604,400,168.53,13,6149
7018,2022-10-13,16,14,600,401,66.97,9,137
7031,2022-10-24,64,4,600,403,187.47,22,165
7036,2022-10-01,4,7,600,400,143.1,12,357
7039,2022-10-05,30,7,602,401,157.29,33,5732
7042,2022-10-15,89,1,600,403,70.28,14,343
7049,2022-10-20,28,14,602,402,143.13,30,8547
7050,2022-10-08,40,9,600,403,141.29,14,322
7051,2022-10-13,87,15,603,402,61.05,44,6068
7056,2022-10-25,48,7,602,402,177.62,34,792
7068,2022-10-04,49,3,600,401,113.13,10,132
7071,2022-10-13,54,3,600,402,172.68,15,329
7077,2022-10-06,91,15,604,400,126.0,36,7159
7083,2022-10-23,3,2,600,403,175.89,20,326
7090,2022-10-05,10,12,604,403,92.17,30,236
7096,2022-10-06,98,3,602,402,157.78,27,8408
7098,2022-10-25,13,13,602,403,117.07,21,8474
7115,2022-11-12,40,4,600,401,171.25,5,138
7118,2022-11-12,3,8,600,403,141.29,19,149
7122,2022-11-24,61,2,600,400,119.74,18,230
7139,2022-11-05,68,14,602,400,76.14,49,6610
7144,2022-11-11,42,6,600,402,67.03,23,263
7145,2022-11-22,57,6,602,403,124.3,30,478
7146,2022-11-25,79,7,604,402,165.96,12,8260
7163,2022-11-02,9,7,603,401,128.23,54,6132
